id,title,publication_year,doi,authors,abstract,biorepository_related
https://openalex.org/W3163988591,A performance evaluation of despiking algorithms for eddy covariance data,2021,https://doi.org/10.1038/s41598-021-91002-y,Domenico Vitale,NA,NA
https://openalex.org/W3084324008,NEON Crowns: a remote sensing derived dataset of 100 million individual tree crowns,2020,https://doi.org/10.1101/2020.09.08.287839,"Ben Weinstein, Sergio Marconi, Stephanie Bohlman, Alina Zare, Aditya Singh, Sarah Graves, Ethan P. White","Abstract Forests provide essential biodiversity, ecosystem and economic services. Information on individual trees is important for understanding the state of forest ecosystems but obtaining individual-level data at broad scales is challenging due to the costs and logistics of data collection. While advances in remote sensing techniques allow surveys of individual trees at unprecedented extents, there remain significant technical and computational challenges in turning sensor data into tangible information. Using deep learning methods, we produced an open-source dataset of individual-level crown estimates for 100 million trees at 37 sites across the United States surveyed by the National Ecological Observatory Network’s Airborne Observation Platform. Each canopy tree crown is represented by a rectangular bounding box and includes information on the height, crown area, and spatial location of the tree. Tree crowns identified using this technique correspond well with hand-labeled crowns, exhibiting both high levels of overlap and good correspondence in height estimates. These data have the potential to drive significant expansion of individual-level research on trees by facilitating both regional analyses at scales of ~10,000 ha and cross-region comparisons encompassing forest types from most of the United States.",TRUE
https://openalex.org/W1529660842,Tracking Diurnal Variation in Photosynthetic Down-Regulation Using Low Cost Spectroscopic Instrumentation,2015,https://doi.org/10.3390/s150510616,"Martin van Leeuwen, Robert L. Kremens, Jan van Aardt","Photosynthetic light-use efficiency (LUE) has gained wide interest as an input to modeling forest gross primary productivity (GPP). The photochemical reflectance index (PRI) has been identified as a principle means to inform LUE-based models, using airborne and satellite-based observations of canopy reflectance. More recently, low-cost electronics have become available with the potential to provide for dense in situ time-series measurements of PRI. A recent design makes use of interference filters to record light transmission within narrow wavebands. Uncertainty remains as to the dynamic range of these sensors and performance under low light conditions, the placement of the reference band, and methodology for reflectance calibration. This paper presents a low-cost sensor design and is tested in a laboratory set-up, as well in the field. The results demonstrate an excellent performance against a calibration standard (R2 = 0.9999) and at low light conditions. Radiance measurements over vegetation demonstrate a reversible reduction in green reflectance that was, however, seen in both the reference and signal wavebands. Time-series field measurements of PRI in a Douglas-fir canopy showed a weak correlation with eddy-covariance-derived LUE and a significant decline in PRI over the season. Effects of light quality, bidirectional scattering effects, and possible sensor artifacts on PRI are discussed.",FALSE
https://openalex.org/W4324339071,Manuscript: Detecting differences in Size Spectra,2023,https://doi.org/10.1101/2023.03.14.532592,"Justin P. F. Pomeranz, James R. Junker, Vojsava Gjoni, Jeff S. Wesner","Abstract The distribution of body size in communities is remarkably consistent across habitats and taxa and can be represented by size spectra, which are described by a power law. The focus of size spectra analysis is to estimate the exponent ( λ ) of the power law. Many methods have been proposed for estimating λ most of which involve binning the data, summing abundance within bins, and then fitting a ordinary least squares (OLS) regression in log-log space. However, recent work has shown that binning procedures may return biased estimates of size spectra exponents compared to procedures that directly estimate λ using maximum likelihood estimation (MLE). Despite this variability in estimates, it is unclear if the relative change across environmental gradients is consistent across methodologies. Here, we used simulation to compare the ability of two binning methods (NAS, ELBn) and MLE to 1) recapture known values of λ , and 2) recapture parameters in a linear regression measuring the change in λ across a hypothetical environmental gradient. We also compared the methods using two previously published body size datasets across a pollution gradient and a temperature gradient Maximum likelihood methods always performed better than common binning methods, which demonstrated consistent bias depending on the simulated values of λ . This bias carried over to the regressions, which were more accurate when λ was estimated using MLE compared to the binning procedures. Additionally, the variance in estimates using MLE methods is markedly reduced when compared to binning methods. The uncertainty and variation in estimates when using binning methods is often greater than or equal to the variation previously published in experimental and observational studies, bringing into question the effect size of previously published results. However, while the methods produced different slope estimates from previously published datasets, they were in qualitative agreement on the sign of those slopes (i.e., all negative or all positive). Our results provide further support for the direct estimation of λ using MLE (or similar procedures) over the more common methods of binning.",FALSE
https://openalex.org/W4382938962,Defining the danger zone: critical snow properties for predator–prey interactions,2023,https://doi.org/10.1111/oik.09925,"Benjamin K. Sullender, Calum X. Cunningham, Jessica D. Lundquist, Laura R. Prugh","Snowpack dynamics have a major influence on wildlife movement ecology and predator–prey interactions. Specific snow properties such as density, hardness, and depth determine how much an animal sinks into the snowpack, which in turn drives both the energetic cost of locomotion and predation risk. Here, we quantified the relationships between five field‐measured snow variables and snow track sink depths for widely distributed predators (bobcats Lynx rufus , cougars Puma concolor , coyotes Canis latrans , wolves C. lupus ) and sympatric ungulate prey (caribou Rangifer tarandus , white‐tailed deer Odocoileus virginianus , mule deer O. hemionus , and moose Alces alces ) in interior Alaska and northern Washington, USA. We first used generalized additive models to identify which snow metrics best predicted sink depths for each species and across all species. Next, we used breakpoint regression to identify thresholds of support for the best‐performing predictor of sink depth for each species (i.e. values wherein tracks do not sink appreciably deeper into the snow). Finally, we identified ‘danger zones,' wherein snow impedes the mobility of ungulates more than carnivores, by comparing sink depths relative to hind leg lengths among predator–prey pairs. Near‐surface (0–20 cm) snow density was the strongest predictor of sink depth across species. Thresholds of support occurred at near‐surface snow densities between 220–310 kg m – 3 for predators and 300–410 kg m – 3 for prey, and danger zones peaked at intermediate snow densities (200–300 kg m – 3 ) for eight of the ten predator–prey pairs. These results can be used to link predator–prey relationships with spatially explicit snow modeling outputs and projected future changes in snow density. As climate change rapidly reshapes snowpack dynamics, these danger zones provide a useful framework to anticipate likely winners and losers of future winter conditions.",FALSE
https://openalex.org/W4391956672,Optimal Integration of Optical and SAR Data for Improving Alfalfa Yield and Quality Traits Prediction: New Insights into Satellite-Based Forage Crop Monitoring,2024,https://doi.org/10.3390/rs16050734,"Jiang Chen, Tong Yu, J. H. Cherney, Zhou Zhang","Global food security and nutrition is suffering from unprecedented challenges. To reach a world without hunger and malnutrition by implementing precision agriculture, satellite remote sensing plays an increasingly important role in field crop monitoring and management. Alfalfa, a global widely distributed forage crop, requires more attention to predict its yield and quality traits from satellite data since it supports the livestock industry. Meanwhile, there are some key issues that remain unknown regarding alfalfa remote sensing from optical and synthetic aperture radar (SAR) data. Using Sentinel-1 and Sentinel-2 satellite data, this study developed, compared, and further integrated new optical- and SAR-based satellite models for improving alfalfa yield and quality traits prediction, i.e., crude protein (CP), acid detergent fiber (ADF), neutral detergent fiber (NDF), and neutral detergent fiber digestibility (NDFD). Meanwhile, to better understand the physical mechanism of alfalfa optical remote sensing, a unified hybrid leaf area index (LAI) retrieval scheme was developed by coupling the PROSAIL radiative transfer model, spectral response function of the desired optical satellite, and a random forest (RF) model, denoted as a scalable optical satellite-based LAI retrieval framework. Compared to optical vegetation indices (VIs) that only capture canopy information, the results indicate that LAI had the highest correlation (r = 0.701) with alfalfa yield due to its capacity in delivering the vegetation structure characteristics. For alfalfa quality traits, optical chlorophyll VIs presented higher correlations than LAI. On the other hand, LAI did not provide a significant additional contribution for predicting alfalfa parameters in the RF developed optical prediction model using VIs as inputs. In addition, the optical-based model outperformed the SAR-based model for predicting alfalfa yield, CP, and NDFD, while the SAR-based model showed better performance for predicting ADF and NDF. The integration of optical and SAR data contributed to higher accuracy than either optical or SAR data separately. Compared to a traditional embedded integration approach, the combination of multisource heterogeneous optical and SAR satellites was optimized by multiple linear regression (yield: R2 = 0.846 and RMSE = 0.0354 kg/m2; CP: R2 = 0.636 and RMSE = 1.57%; ADF: R2 = 0.559 and RMSE = 1.926%; NDF: R2 = 0.58 and RMSE = 2.097%; NDFD: R2 = 0.679 and RMSE = 2.426%). Overall, this study provides new insights into forage crop yield prediction for large-scale fields using multisource heterogeneous satellites.",FALSE
https://openalex.org/W4362561392,Learning from monitoring networks: Few-large vs. many-small plots and multi-scale analysis,2023,https://doi.org/10.3389/fevo.2023.1114569,"Becky Tang, Renata Poulton‐Kamakura, David T. Barnett, James S. Clark","In order to learn about broad scale ecological patterns, data from large-scale surveys must allow us to either estimate the correlations between the environment and an outcome and/or accurately predict ecological patterns. An important part of data collection is the sampling effort used to collect observations, which we decompose into two quantities: the number of observations or plots ( n ) and the per-observation/plot effort ( E ; e.g., area per plot). If we want to understand the relationships between predictors and a response variable, then lower model parameter uncertainty is desirable. If the goal is to predict a response variable, then lower prediction error is preferable. We aim to learn if and when aggregating data can help attain these goals. We find that a small sample size coupled with large observation effort coupled (few large) can yield better predictions when compared to a large number of observations with low observation effort (many small). We also show that the combination of the two values ( n and E ), rather than one alone, has an impact on parameter uncertainty. In an application to Forest Inventory and Analysis (FIA) data, we model the tree density of selected species at various amounts of aggregation using linear regression in order to compare the findings from simulated data to real data. The application supports the theoretical findings that increasing observational effort through aggregation can lead to improved predictions, conditional on the thoughtful aggregation of the observational plots. In particular, aggregations over extremely large and variable covariate space may lead to poor prediction and high parameter uncertainty. Analyses of large-range data can improve with aggregation, with implications for both model evaluation and sampling design: testing model prediction accuracy without an underlying knowledge of the datasets and the scale at which predictor variables operate can obscure meaningful results.",TRUE
https://openalex.org/W4394684757,Opportunities to improve our understanding of the impact of photosynthetic acclimation on terrestrial ecosystem processes under global change,2024,https://doi.org/10.1002/ajb2.16313,Nicholas G. Smith,"Carbon assimilated through photosynthesis provides the foundation for ecosystem productivity and functioning. At the global scale, photosynthesis is the largest carbon flux between the atmosphere and the Earth's surface and is 10 times greater than emissions from fossil fuel and land-use combined (Friedlingstein et al., 2023). Photosynthesis is a dynamic process that is influenced by current and projected future global changes. Thus, understanding how photosynthesis will respond to these changes is critical for predicting services provided by terrestrial ecosystems. The short-term (i.e., seconds to minutes) response of photosynthesis to environmental change is generally well understood, and long-established theoretical models (e.g., Farquhar et al., 1980) can predict these responses. However, these short-term responses can change as a result of longer-term (i.e., days to weeks) exposure to new environmental conditions through a process called acclimation. Seminal papers have reviewed photosynthetic acclimation to light (Boardman, 1977), temperature (Berry and Bjorkman, 1980), and atmospheric carbon dioxide (CO2) concentration (Bazzaz, 1990), and more recent reviews and syntheses have expanded our understanding of the topic (e.g., Smith and Dukes, 2013; Niinemets et al., 2015; Dusenge et al., 2019). Modeling studies have shown that processes related to photosynthetic acclimation can have outsized impacts on simulations of terrestrial carbon cycling (e.g., Booth et al., 2012). Despite being well-known, predictive models of photosynthetic acclimation have generally relied on statistical representations of only a few aspects of acclimation (Smith and Dukes, 2013), with more comprehensive theoretical models only recently being developed (e.g., Stocker et al., 2020). Nonetheless, these theoretical models have limitations due to a lack of mechanistic understanding in a few key areas that impede development. Here, I discuss two questions that highlight opportunities to address these limitations. All models of photosynthetic acclimation must prescribe a timescale by which any photosynthetic process acclimates. However, while photosynthetic acclimation is ubiquitous, the timescale of acclimation is not well known (Smith and Dukes, 2013). Previous studies, using differing approaches, have suggested that photosynthetic acclimation occurs over days to weeks (Veres and Williams, 1984; Mengoli et al., 2022). However, other studies suggest that acclimation may take longer, as indicated by the faster acclimation of leaves of an individual plant developed under new conditions than those previously developed and transferred to new conditions (Campbell et al., 2007). Additionally, models must make an assumption about the conditions to which plants acclimate (Smith and Dukes, 2013). Plants experience variability in environmental conditions across many different scales, including diurnal, seasonal, and interannual variation. However, it is unclear to what aspect(s) of this variability photosynthetic traits acclimate, and studies designed to answer this question are rare. The timescale and component of variability to which plants acclimate are likely dependent on, among other things, the specific photosynthetic process involved and the environmental change to which the plant is acclimating. Some photosynthetic processes may acclimate faster than others. For instance, biochemical processes involved with the recycling of proteins may occur faster than those that involve anatomical changes. For example, photosynthetic traits show many acclimation responses to an increase in light availability (Poorter et al., 2019), but the upregulation of ribulose-1,5-bisphosphate carboxylase/oxygenase (Rubisco) may occur more quickly than a change in leaf morphology due to the greater resource requirement and, thus, greater time required to obtain those resources. The environmental change to which the plant is acclimating may also influence the acclimation speed. Specifically, an acclimation response that requires the acquisition or reallocation of additional resources (e.g., an “upregulation”) may take longer than a response that reduces resource demand (e.g., a “downregulation”). Again, using light availability as an example (Poorter et al., 2019), acclimation to high light may be expected to be slower than acclimation to low light as the former tends to require an increase in resources needs (“up-regulation”), while the latter tends to require a reduction in resource needs (“down-regulation”) to satisfy the demand from acclimation. For environmental conditions that change relatively quickly (e.g., diurnally or seasonally), such as light availability and temperature, the component of variation (e.g., maximum, minimum, mean) to which the plant acclimates is also unknown. For example, in many places, light and temperature show an umbrella-shaped diurnal pattern that tends to peak during the middle of the day. If a plant acclimates its photosynthetic biochemistry to average daytime conditions, it will result in optimal acclimation at points before and after the peak. However, if acclimation is to midday conditions, as some studies have suggested (Mengoli et al., 2022), then the optimal acclimation will occur only at a single point during the middle of the day. Experiments are needed to examine the component of variability to which photosynthetic traits acclimate and/or the rate of acclimation because these factors are likely to have large influences on model predictions in a rapidly changing world (Figure 1). Nonetheless, these experiments are difficult to design, given that acclimation may occur alongside other developmental and ontogenetic changes. A combination of manipulative experimental (e.g., Veres and Williams, 1984) and modeling (e.g., Mengoli et al., 2022) may be beneficial for addressing limitations to any one approach. It is also important to consider the cost and benefits of acclimation (Figure 1). For instance, in Figure 1, both the timescale and component of acclimation impact the benefit (i.e., carbon assimilation) and cost (i.e., resource use to support acclimation) of photosynthetic acclimation. Acclimation involves physiological processes that have some cost. Examining these costs in relation to the benefits gained by acclimation might provide a path toward greater understanding and better prediction. Most studies on photosynthetic acclimation have tended to focus on responses to aboveground conditions (Boardman, 1977; Berry and Bjorkman, 1980; Bazzaz, 1990; Smith and Dukes, 2013; Niinemets et al., 2015; Dusenge et al., 2019). The focus on aboveground conditions is intuitive given that photosynthetic organs exist above the soil surface. In simplified terms, aboveground conditions influence demand for resources needed to acclimate. However, the availability of soil resources necessary to perform photosynthesis, namely water and nutrients, is known to influence photosynthetic traits (Smith et al., 2014; Liang et al., 2020), indicating a role of both soil resource demand from aboveground conditions and soil resource supply. Some models represent the influence of soil resource supply on photosynthetic acclimation using statistical relationships (Smith and Dukes, 2013; Smith et al., 2014), but theory development still lags behind. Least-cost optimization theory provides a framework for understanding the interplay between soil resource supply and photosynthetic resource demand (Figure 2). Briefly, the theory suggests that soil water and nutrients can be substituted to support photosynthesis. That is, when water is relatively scarcer than nutrients, plants will increase nutrient use to perform photosynthesis at higher water-use efficiency and lower nutrient-use efficiency. The reverse is true when nutrient limitation increases relative to water limitation (Wright et al., 2003). Figure 2 shows least-cost predictions for photosynthetic trait responses to soil resource supply (reflected in the relative cost to acquire nutrients versus water) and soil resource demand (that result from changing atmospheric vapor pressure deficit). Least-cost theory has more recently been translated into a predictive mathematical formulation (Prentice et al., 2014), but analyses that use the theory to understand the impact of belowground drivers of photosynthetic acclimation are lacking (but see Waring et al., 2023). Photosynthetic optimization theories such as least-cost can be used to examine when and where soil resource supply is able to meet demand and how soil resource supply influences the acclimation of photosynthetic traits. For instance, deviation in traits from those expected from optimality may indicate instances where supply is not able to meet demand. Targeted manipulative experiments may be able to elucidate how these dynamics play out in individuals and communities. Photosynthetic carbon assimilation is a key driver of ecosystem processes and heavily influences the services ecosystems provide. Photosynthesis is a dynamic process that acclimates to environmental conditions over space and time. While photosynthetic acclimation has been well studied, key uncertainties still remain that will require multiple approaches (e.g., observations, experiments, theory development, model simulations) to reconcile. Among these uncertainties are the temporal nature of acclimation (i.e., to what does photosynthesis acclimate and how long does it take?) and the role of belowground resource availability (i.e., how does the interplay between resource supply and demand impact acclimation?). There is a need to understand any species-specificity of responses to better characterize their role in influencing plant community dynamics and a need for appropriate across-species generalizations that can facilitate incorporation of photosynthetic acclimation processes into regional and global scale models. There are opportunities for the botanical, ecological, biogeochemical, and Earth system communities to work together to close these gaps. I thank members of the PHysiology for Understanding the Functioning of Ecosystems at Texas Tech University (PHUFETTy) lab for their many helpful discussions on these topics. I thank two anonymous reviewers for their helpful comments on an earlier version of this manuscript. This work was supported by awards from the U.S. National Science Foundation (DEB-2045968 and DEB-2217353) and the LEMONTREE project, funded through the generosity of Eric and Wendy Schmidt by recommendation of Schmidt Futures. All code to create figures in this manuscript can be found at https://github.com/SmithEcophysLab/otnot_2024 (doi: https://doi.org/10.5281/zenodo.10607779).",FALSE
https://openalex.org/W3210326142,Collections Education: The Extended Specimen and Data Acumen,2021,https://doi.org/10.1093/biosci/biab109,"Anna Monfils, Erica Krimmel, Debra Linton, Travis D. Marsico, Ashley B. Morris, Brad R. Ruhfel","Biodiversity scientists must be fluent across disciplines; they must possess the quantitative, computational, and data skills necessary for working with large, complex data sets, and they must have foundational skills and content knowledge from ecology, evolution, taxonomy, and systematics. To effectively train the emerging workforce, we must teach science as we conduct science and embrace emerging concepts of data acumen alongside the knowledge, tools, and techniques foundational to organismal biology. We present an open education resource that updates the traditional plant collection exercise to incorporate best practices in twenty-first century collecting and to contextualize the activities that build data acumen. Students exposed to this resource gained skills and content knowledge in plant taxonomy and systematics, as well as a nuanced understanding of collections-based data resources. We discuss the importance of the extended specimen in fostering scientific discovery and reinforcing foundational concepts in biodiversity science, taxonomy, and systematics.",TRUE
https://openalex.org/W4394595011,Coupling Remote Sensing with a Process Model for the Simulation of Rangeland Carbon Dynamics,2024,https://doi.org/10.22541/essoar.171269303.34921116/v1,"Yushu Xia, Jonathan Sanderman, Jennifer D. Watts, Megan B. Machmuller, Andrew Mullen, Charlotte Rivard, K. Arthur Endsley, Haydee Hernandez, John S. Kimball, S. A. Ewing, M. E. Litvak, Tomer Duman, Praveena Krishnan, Tilden P. Meyers, N. A. Brunsell, Binayak P. Mohanty, Heping Liu, Zhongming Gao, Jiquan Chen, Michael Abraha, Russell L. Scott, G. N. Flerchinger, Patrick E. Clark, Paul C. Stoy, Anam M. Khan, E. N. Jack Brookshire, Quan Zhang, David Cook, T. Thienelt, Bhaskar Mitra, Marguerite Mauritz, C. E. Tweedie, Margaret Torn, D. P. Billesbach","Rangelands provide significant environmental benefits through many ecosystem services, which may include soil organic carbon (SOC) sequestration. However, quantifying SOC stocks and monitoring carbon (C) fluxes in rangelands are challenging due to the considerable spatial and temporal variability tied to rangeland C dynamics, as well as limited data availability. We developed a Rangeland Carbon Tracking and Management (RCTM) system to track long-term changes in SOC and ecosystem C fluxes by leveraging remote sensing inputs and environmental variable datasets with algorithms representing terrestrial C-cycle processes. Bayesian calibration was conducted using quality-controlled C flux datasets obtained from 61 Ameriflux and NEON flux tower sites from Western and Midwestern U.S. rangelands, to parameterize the model according to dominant vegetation classes (perennial and/or annual grass, grass-shrub mixture, and grass-tree mixture). The resulting RCTM system produced higher model accuracy for estimating annual cumulative gross primary productivity (GPP) (R2 &gt; 0.6, RMSE &lt; 390 g C m-2) than net ecosystem exchange of CO2 (NEE) (R2 &gt; 0.4, RMSE &lt; 180 g C m-2), and captured the spatial variability of surface SOC stocks with R2 = 0.6 when validated against SOC measurements across 13 NEON sites. Our RCTM simulations indicated slightly enhanced SOC stocks during the past decade, which is mainly driven by an increase in precipitation. Regression analysis identified slope, soil texture, and climate factors as the main controls on model-predicted C sequestration rate. Future efforts to refine the RCTM system will benefit from long-term network-based monitoring of rangeland vegetation biomass, C fluxes, and SOC stocks.",FALSE
https://openalex.org/W3174750487,Development and Validation of a Three-Dimensional Printed Multifunctional Trap for Surveillance of Mosquitoes,2021,https://doi.org/10.2987/21-7000.1,"Drew D. Reinbold-Wasson, Michael H. Reiskind","An essential component of vector-borne disease monitoring programs is mosquito surveillance. Surveillance efforts employ various collection traps depending on mosquito species and targeted life-history stage, i.e., eggs, larvae, host-seeking, resting, or gravid adults. Surveillance activities often use commercial traps, sometimes modified to accept specific mosquito species attractants. The advent of widely available and affordable 3D printing technology allows the construction of novel trap designs and components. The study goal was to develop and assess a cost-effective, multipurpose, 6-volt mosquito trap integrating features of both host-seeking and gravid mosquito traps to collect undamaged live specimens: a multifunctional mosquito trap (MMT). We tested the MMT in comparison to commercial traps, targeting gravid Aedes albopictus, host-seeking Ae. albopictus, and total number of host-seeking mosquitos regardless of species. Field evaluations found the MMT performed as well as or better than comparable commercial traps. This project demonstrates an easy to construct, inexpensive, and versatile mosquito trap, potentially useful for surveying multiple mosquito species and other hematophagous insects by varying attractants into the MMT.",TRUE
https://openalex.org/W3119644888,Combining botanical collections and ecological data to better describe plant community diversity,2021,https://doi.org/10.1371/journal.pone.0244982,"Christina Alba, Richard Levy, Rebecca A. Hufft","In this age of rapid biodiversity loss, we must continue to refine our approaches to describing variation in life on Earth. Combining knowledge and research tools from multiple disciplines is one way to better describe complex natural systems. Understanding plant community diversity requires documenting both pattern and process. We must first know which species exist, and where (i.e., taxonomic and biogeographic patterns), before we can determine why they exist there (i.e., ecological and evolutionary processes). Floristic botanists often use collections-based approaches to elucidate biodiversity patterns, while plant ecologists use hypothesis-driven statistical approaches to describe underlying processes. Because of these different disciplinary histories and research goals, floristic botanists and plant ecologists often remain siloed in their work. Here, using a case study from an urban greenway in Colorado, USA, we illustrate that the collections-based, opportunistic sampling of floristic botanists is highly complementary to the transect- or plot-based sampling of plant ecologists. We found that floristic sampling captured a community species pool four times larger than that captured using ecological transects, with rarefaction and non-parametric species estimation indicating that it would be prohibitive to capture the ""true"" community species pool if constrained to sampling within transects. We further illustrate that the discrepancy in species pool size between approaches led to a different interpretation of the greenway's ecological condition in some cases (e.g., transects missed uncommon cultivated species escaping from nearby gardens) but not others (e.g., plant species distributions among functional groups were similar between species pools). Finally, we show that while using transects to estimate plant relative abundances necessarily trades off with a fuller assessment of the species pool, it is an indispensable indicator of ecosystem health, as evidenced by three non-native grasses contributing to 50% of plant cover along the highly modified urban greenway. We suggest that actively fostering collaborations between floristic botanists and ecologists can create new insights into the maintenance of species diversity at the community scale.",TRUE
https://openalex.org/W4205569068,Building a Global Ecosystem Research Infrastructure to address global grand challenges for macrosystem ecology,2022,https://doi.org/10.1002/essoar.10510187.1,"Henry W. Loescher, Rodrigo Vargas, Michael Mirtl, Beryl Morris, Johan Pauw, Xiubo Yu, Werner L. Kutsch, Paula Mabee, Jianwu Tang, Benjamin L. Ruddell, Peter Pulsifer, Jaana Bäck, Steffen Zacharias, Mark Grant, Gregor Feig, Leiming Zheng, Christoph Waldmann, Melissa A. Genazzio","The development of several large-, ‘continental’-scale ecosystem research infrastructures over recent decades has provided a unique opportunity in the history of ecological science. The Global Ecosystem Research Infrastructure (GERI) is an integrated network of analogous, but independent, site-based ecosystem research infrastructures (ERI) dedicated to better understand the function and change of indicator ecosystems across global biomes. Bringing together these ERIs, harmonizing their respective data and reducing uncertainties enables broader cross-continental ecological research. It will also enhances the research community capabilities to anticipate and address future global scale ecological challenges to the planet. Moreover, increasing the international capabilities of these ERIs goes beyond their original design intent, and is an unexpected added value of these large national investments. Here, we identify specific global grand challenge areas and research trends to advance the ecological frontiers across continents that can be addressed through the federation of these cross-continental-scale ERIs.",FALSE
https://openalex.org/W4206917803,DENITRIFICATION AND NITROGEN FIXATION COMMONLY CO-OCCUR BUT RATES VARY THROUGHOUT THE YEAR AND IN DIFFERENT ENVIRONMENTS,2021,https://doi.org/10.37099/mtu.dc.etdr/1321,Kevin Nevorski,"Denitrification and nitrogen fixation are nitrogen cycling processes that can occur simultaneously in streams but are rarely studied together. The overarching goal of this dissertation was to quantify temporal and spatial variation of these processes in streams across the USA, characterize the environmental drivers of that variation, and determine the role that denitrification plays in the carbon cycle. To characterize temporal variation in these processes, a 2-year study in the Pilgrim River in Michigan’s Upper Peninsula found no difference in rates among seasons but high day-to-day variation in rates of both processes (maximum daily change 4,390 μg N/m2/hr for denitrification and 39 μg N/m2/hr for nitrogen fixation) that was related to dissolved nitrogen concentrations. A second study characterizing spatial variation in rates in 12 streams distributed across 9 ecoregions found that denitrification ranged from 0 ± 0 to 10,355.8 ± 3,054.8 µg N/m 2/hr and nitrogen fixation ranged from 0 ± 0 to 155.4 ± 120.6 µg N/m2/hr (mean ± 95% CI) and co-occurred in 9 streams. Finally, we incorporated organic carbon removal via denitrification with carbon removal estimates from aerobic respiration in 23 streams across 12 ecoregions. In 13 stream/substrate combinations 100% of the carbon removal was due to denitrification. Overall, these studies show that denitrification and nitrogen fixation commonly cooccur in streams, that rates are more variable spatially and temporally than expected, and that this variation is not simply explained by environmental characteristics as commonly assumed.",FALSE
https://openalex.org/W3031292358,Deploying Big Data to Crack the Genotype to Phenotype Code,2020,https://doi.org/10.1093/icb/icaa055,"Erica L. Westerman, Sarah Bowman, Bradley Davidson, Marcus C. Davis, Eric R. Larson, Christopher P. Sanford","Mechanistically connecting genotypes to phenotypes is a longstanding and central mission of biology. Deciphering these connections will unite questions and datasets across all scales from molecules to ecosystems. Although high-throughput sequencing has provided a rich platform on which to launch this effort, tools for deciphering mechanisms further along the genome to phenome pipeline remain limited. Machine learning approaches and other emerging computational tools hold the promise of augmenting human efforts to overcome these obstacles. This vision paper is the result of a Reintegrating Biology Workshop, bringing together the perspectives of integrative and comparative biologists to survey challenges and opportunities in cracking the genotype to phenotype code and thereby generating predictive frameworks across biological scales. Key recommendations include promoting the development of minimum ""best practices"" for the experimental design and collection of data; fostering sustained and long-term data repositories; promoting programs that recruit, train, and retain a diversity of talent; and providing funding to effectively support these highly cross-disciplinary efforts. We follow this discussion by highlighting a few specific transformative research opportunities that will be advanced by these efforts.",TRUE
https://openalex.org/W3201230416,Embracing imperfection: machine-assisted invertebrate classification in real-world datasets,2021,https://doi.org/10.1101/2021.09.13.460161,"Jarrett D. Blair, Michael D. Weiser, Kirsten M. de Beurs, Michael Kaspari, Cameron D. Siler, Katie E. Marshall","Abstract Despite growing concerns over the health of global invertebrate diversity, terrestrial invertebrate monitoring efforts remain poorly geographically distributed. Machine-assisted classification has been proposed as a potential solution to quickly gather large amounts of data; however, previous studies have often used unrealistic or idealized datasets to train their models. In this study, we describe a practical methodology for including machine learning in ecological data acquisition pipelines. Here we train and test machine learning algorithms to classify over 56,000 bulk terrestrial invertebrate specimens from morphometric data and contextual metadata. All vouchered specimens were collected in pitfall traps by the National Ecological Observatory Network (NEON) at 27 locations across the United States in 2016. Specimens were photographed, and morphometric data was extracted as feature vectors using ImageJ. Issues stemming from inconsistent taxonomic label specificity were resolved by making classifications at the lowest identified taxonomic level (LITL). Taxa with too few specimens to be included in the training dataset were classified by the model using zero-shot classification. When classifying specimens that were known and seen by our models, we reached an accuracy of 72.7% using extreme gradient boosting (XGBoost) at the LITL. Models that were trained without contextual metadata underperformed models with contextual metadata by an average of 7.2%. We also classified invertebrate taxa that were unknown to the model using zero-shot classification, with an accuracy of 39.4%, resulting in an overall accuracy of 71.5% across the entire NEON dataset. The general methodology outlined here represents a realistic application of machine learning as a tool for ecological studies. Hierarchical and LITL classifications allow for flexible taxonomic specificity at the input and output layers. These methods also help address the ‘long tail’ problem of underrepresented taxa missed by machine learning models. Finally, we encourage researchers to consider more than just morphometric data when training their models, as we have shown that the inclusion of contextual metadata can provide significant improvements to accuracy.",TRUE
